country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,biomass_stock_2000_Mt,avg_biomass_per_ha_Mt,Year,Biomass Loss,co2_stock_2000_Mt,CO2 Emissions,gain_2000_2012_ha,Tree Cover Loss
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2001,0.13,53.06,0.23,11117,1129
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2002,0.45,53.06,0.83,11117,4044
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2003,0.13,53.06,0.23,11117,1088
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2004,0.33,53.06,0.6,11117,2811
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2005,0.14,53.06,0.25,11117,1214
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2006,0.09,53.06,0.16,11117,758
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2007,0.14,53.06,0.26,11117,1185
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2008,0.48,53.06,0.89,11117,4092
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2009,0.17,53.06,0.31,11117,1460
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2010,0.38,53.06,0.69,11117,3097
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2011,0.25,53.06,0.45,11117,2083
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2012,0.25,53.06,0.46,11117,2164
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2013,0.57,53.06,1.04,11117,5113
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2014,0.34,53.06,0.63,11117,3077
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2015,0.38,53.06,0.7,11117,3435
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2016,0.39,53.06,0.72,11117,3519
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2017,0.53,53.06,0.97,11117,4770
Mozambique,Cabo Delgado,Palma,30,352250,253792,244872,28.94,0,2018,0.11,53.06,0.2,11117,1023
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2001,0.11,45.3,0.2,11117,925
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2002,0.39,45.3,0.71,11117,3430
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2003,0.12,45.3,0.21,11117,1006
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2004,0.3,45.3,0.56,11117,2591
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2005,0.13,45.3,0.23,11117,1108
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2006,0.08,45.3,0.15,11117,693
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2007,0.13,45.3,0.24,11117,1079
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2008,0.45,45.3,0.83,11117,3772
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2009,0.16,45.3,0.29,11117,1357
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2010,0.36,45.3,0.66,11117,2916
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2011,0.23,45.3,0.43,11117,1944
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2012,0.24,45.3,0.43,11117,2005
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2013,0.5,45.3,0.91,11117,4427
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2014,0.3,45.3,0.56,11117,2673
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2015,0.32,45.3,0.59,11117,2845
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2016,0.35,45.3,0.64,11117,3083
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2017,0.48,45.3,0.87,11117,4188
Mozambique,Cabo Delgado,Palma,50,352250,211555,182372,24.71,0,2018,0.09,45.3,0.17,11117,811
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2001,0.01,6.58,0.02,11117,69
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2002,0.04,6.58,0.08,11117,241
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2003,0.02,6.58,0.03,11117,91
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2004,0.05,6.58,0.09,11117,275
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2005,0.02,6.58,0.04,11117,116
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2006,0.02,6.58,0.03,11117,93
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2007,0.03,6.58,0.06,11117,171
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2008,0.11,6.58,0.2,11117,610
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2009,0.03,6.58,0.06,11117,188
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2010,0.11,6.58,0.2,11117,635
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2011,0.07,6.58,0.12,11117,423
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2012,0.05,6.58,0.09,11117,309
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2013,0.03,6.58,0.05,11117,215
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2014,0.03,6.58,0.05,11117,212
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2015,0.02,6.58,0.04,11117,170
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2016,0.05,6.58,0.08,11117,327
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2017,0.06,6.58,0.1,11117,411
Mozambique,Cabo Delgado,Palma,75,352250,24302,32092,3.59,0,2018,0.01,6.58,0.02,11117,68
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2001,0.01,28.69,0.02,813,107
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2002,0.01,28.69,0.03,813,121
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2003,0.02,28.69,0.03,813,139
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2004,0,28.69,0.01,813,33
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2005,0.04,28.69,0.08,813,386
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2006,0.11,28.69,0.19,813,958
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2007,0.02,28.69,0.04,813,209
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2008,0.2,28.69,0.36,813,1779
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2009,0.11,28.69,0.21,813,956
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2010,0.03,28.69,0.06,813,264
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2011,0.12,28.69,0.22,813,1038
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2012,0.03,28.69,0.06,813,320
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2013,0.05,28.69,0.09,813,424
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2014,0.02,28.69,0.03,813,160
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2015,0.02,28.69,0.04,813,200
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2016,0.04,28.69,0.07,813,335
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2017,0.09,28.69,0.16,813,829
Mozambique,Cabo Delgado,Pemba,10,169111,153308,149393,15.65,0,2018,0.03,28.69,0.06,813,307
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2001,0.01,27.81,0.02,813,106
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2002,0.01,27.81,0.03,813,120
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2003,0.02,27.81,0.03,813,138
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2004,0,27.81,0.01,813,33
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2005,0.04,27.81,0.08,813,380
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2006,0.1,27.81,0.19,813,945
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2007,0.02,27.81,0.04,813,202
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2008,0.2,27.81,0.36,813,1754
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2009,0.11,27.81,0.21,813,955
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2010,0.03,27.81,0.06,813,263
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2011,0.12,27.81,0.22,813,1032
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2012,0.03,27.81,0.06,813,314
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2013,0.05,27.81,0.08,813,416
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2014,0.02,27.81,0.03,813,157
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2015,0.02,27.81,0.04,813,197
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2016,0.04,27.81,0.07,813,332
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2017,0.08,27.81,0.15,813,795
Mozambique,Cabo Delgado,Pemba,15,169111,145009,138855,15.17,0,2018,0.03,27.81,0.06,813,305
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2001,0.01,23.85,0.02,813,102
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2002,0.01,23.85,0.02,813,115
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2003,0.02,23.85,0.03,813,131
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2004,0,23.85,0.01,813,31
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2005,0.04,23.85,0.08,813,363
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2006,0.1,23.85,0.18,813,878
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2007,0.02,23.85,0.04,813,189
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2008,0.19,23.85,0.35,813,1676
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2009,0.11,23.85,0.21,813,937
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2010,0.03,23.85,0.06,813,260
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2011,0.11,23.85,0.21,813,987
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2012,0.03,23.85,0.06,813,287
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2013,0.04,23.85,0.08,813,377
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2014,0.02,23.85,0.03,813,138
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2015,0.02,23.85,0.04,813,173
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2016,0.03,23.85,0.06,813,305
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2017,0.07,23.85,0.13,813,660
Mozambique,Cabo Delgado,Pemba,20,169111,116759,104325,13.01,0,2018,0.03,23.85,0.06,813,277
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2001,0.01,23.19,0.02,813,100
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2002,0.01,23.19,0.02,813,114
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2003,0.02,23.19,0.03,813,130
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2004,0,23.19,0.01,813,31
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2005,0.04,23.19,0.08,813,355
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2006,0.1,23.19,0.18,813,851
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2007,0.02,23.19,0.04,813,185
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2008,0.19,23.19,0.34,813,1648
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2009,0.11,23.19,0.21,813,928
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2010,0.03,23.19,0.06,813,260
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2011,0.11,23.19,0.21,813,968
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2012,0.03,23.19,0.06,813,281
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2013,0.04,23.19,0.08,813,367
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2014,0.02,23.19,0.03,813,133
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2015,0.02,23.19,0.04,813,170
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2016,0.03,23.19,0.06,813,300
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2017,0.07,23.19,0.13,813,642
Mozambique,Cabo Delgado,Pemba,25,169111,112670,99143,12.65,0,2018,0.03,23.19,0.06,813,272
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2001,0.01,20.07,0.02,813,95
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2002,0.01,20.07,0.02,813,107
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2003,0.01,20.07,0.03,813,124
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2004,0,20.07,0.01,813,29
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2005,0.04,20.07,0.07,813,340
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2006,0.09,20.07,0.17,813,772
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2007,0.02,20.07,0.04,813,180
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2008,0.18,20.07,0.33,813,1571
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2009,0.11,20.07,0.2,813,899
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2010,0.03,20.07,0.06,813,254
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2011,0.11,20.07,0.2,813,897
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2012,0.03,20.07,0.05,813,251
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2013,0.04,20.07,0.07,813,315
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2014,0.01,20.07,0.03,813,118
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2015,0.02,20.07,0.03,813,151
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2016,0.03,20.07,0.06,813,272
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2017,0.07,20.07,0.12,813,574
Mozambique,Cabo Delgado,Pemba,30,169111,95173,77354,10.95,0,2018,0.03,20.07,0.05,813,251
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2001,0.01,6.84,0.01,813,56
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2002,0.01,6.84,0.02,813,68
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2003,0.01,6.84,0.02,813,78
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2004,0,6.84,0,813,20
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2005,0.03,6.84,0.05,813,225
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2006,0.05,6.84,0.09,813,389
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2007,0.02,6.84,0.03,813,136
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2008,0.11,6.84,0.19,813,894
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2009,0.07,6.84,0.13,813,573
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2010,0.02,6.84,0.05,813,203
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2011,0.06,6.84,0.11,813,491
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2012,0.01,6.84,0.02,813,109
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2013,0.01,6.84,0.02,813,103
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2014,0.01,6.84,0.01,813,67
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2015,0.01,6.84,0.02,813,88
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2016,0.02,6.84,0.04,813,163
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2017,0.04,6.84,0.07,813,315
Mozambique,Cabo Delgado,Pemba,50,169111,31718,26172,3.73,0,2018,0.02,6.84,0.03,813,156
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2001,0,0.04,0,813,3
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2002,0,0.04,0,813,3
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2003,0,0.04,0,813,2
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2004,0,0.04,0,813,1
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2005,0,0.04,0,813,4
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2006,0,0.04,0,813,10
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2007,0,0.04,0,813,6
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2008,0,0.04,0.01,813,15
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2009,0.01,0.04,0.01,813,25
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2010,0,0.04,0,813,3
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2011,0,0.04,0.01,813,15
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2012,0,0.04,0,813,0
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2013,0,0.04,0,813,0
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2014,0,0.04,0,813,0
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2015,0,0.04,0,813,0
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2016,0,0.04,0,813,0
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2017,0,0.04,0,813,0
Mozambique,Cabo Delgado,Pemba,75,169111,114,884,0.02,0,2018,0,0.04,0,813,0
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2001,0.02,31.73,0.03,1689,143
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2002,0.01,31.73,0.03,1689,113
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2003,0.02,31.73,0.03,1689,138
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2004,0,31.73,0.01,1689,39
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2005,0.04,31.73,0.07,1689,294
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2006,0.22,31.73,0.4,1689,1825
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2007,0.02,31.73,0.03,1689,134
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2008,0.16,31.73,0.3,1689,1342
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2009,0.08,31.73,0.14,1689,611
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2010,0.04,31.73,0.07,1689,313
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2011,0.06,31.73,0.11,1689,447
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2012,0.15,31.73,0.27,1689,1293
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2013,0.12,31.73,0.22,1689,1062
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2014,0.04,31.73,0.07,1689,318
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2015,0.04,31.73,0.08,1689,385
Mozambique,Cabo Delgado,Quissanga,10,167896,158998,158979,17.31,0,2016,0.06,31.73,0.12,1689,550
